annee,mois,regroupement2,valeur_tot_mg_fr,valeur_moy,indice_isee,indice_mg,quotas_date_debut,quotas_date_fin,quotas_contingent_t,quotas_realise_t,regroupement1,date_arrondie,besoin_marche_t,type_max,cyclone,nom,name,value
2023,1,TOTAL FRUITS (HORS VANILLE),37590820,352.8077591611636,100.60401560765384,114.167808123987,2023-01-16,2023-02-15,528.9200000000001,154.48000000000002,Total fruits (hors vanille),2023-01-01,469,NA,NA,NA,"Volume écoulé par
le marché de gros",106547.60000000002
2023,1,TOTAL FRUITS (HORS VANILLE),37590820,352.8077591611636,100.60401560765384,114.167808123987,2023-01-16,2023-02-15,528.9200000000001,154.48000000000002,Total fruits (hors vanille),2023-01-01,469,NA,NA,NA,"Besoin estimé
du marché",469000
2023,1,TOTAL FRUITS (HORS VANILLE),37590820,352.8077591611636,100.60401560765384,114.167808123987,2023-01-16,2023-02-15,528.9200000000001,154.48000000000002,Total fruits (hors vanille),2023-01-01,469,NA,NA,NA,"Volumes importés
avec quotas",154480.00000000003
2023,1,TOTAL FRUITS (HORS VANILLE),37590820,352.8077591611636,100.60401560765384,114.167808123987,2023-01-16,2023-02-15,528.9200000000001,154.48000000000002,Total fruits (hors vanille),2023-01-01,469,NA,NA,NA,Quotas autorisés,528920.0000000001
2023,7,TOTAL FRUITS (HORS VANILLE),17155566,337.15182435274096,NA,NA,NA,NA,NA,0,Total fruits (hors vanille),2023-07-01,469,NA,NA,NA,"Volume écoulé par
le marché de gros",50883.8
2023,7,TOTAL FRUITS (HORS VANILLE),17155566,337.15182435274096,NA,NA,NA,NA,NA,0,Total fruits (hors vanille),2023-07-01,469,NA,NA,NA,"Besoin estimé
du marché",469000
2012,5,TOTAL LEGUMES,56826095.5,302.69411066744823,94.5267259591474,NA,NA,NA,NA,0,Total legumes,2012-05-01,459,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",478444.4
2012,5,TOTAL LEGUMES,56826095.5,302.69411066744823,94.5267259591474,NA,NA,NA,NA,0,Total legumes,2012-05-01,459,NA,NA,NA,"Volume écoulé par
le marché de gros",187734.39421962
2012,5,TOTAL LEGUMES,56826095.5,302.69411066744823,94.5267259591474,NA,NA,NA,NA,0,Total legumes,2012-05-01,459,NA,NA,NA,"Besoin estimé
du marché",459000
2012,1,TOTAL LEGUMES,89563638,302.15418818758707,98.80399125314584,NA,NA,NA,NA,0,Total legumes,2012-01-01,724,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",343850
2012,1,TOTAL LEGUMES,89563638,302.15418818758707,98.80399125314584,NA,NA,NA,NA,0,Total legumes,2012-01-01,724,NA,NA,NA,"Volume écoulé par
le marché de gros",296417
2012,1,TOTAL LEGUMES,89563638,302.15418818758707,98.80399125314584,NA,NA,NA,NA,0,Total legumes,2012-01-01,724,NA,NA,NA,"Besoin estimé
du marché",724000
2012,8,TOTAL LEGUMES,106359231.5,281.73613437166995,88.1903466488601,NA,NA,NA,NA,0,Total legumes,2012-08-01,737,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",760920.5
2012,8,TOTAL LEGUMES,106359231.5,281.73613437166995,88.1903466488601,NA,NA,NA,NA,0,Total legumes,2012-08-01,737,NA,NA,NA,"Volume écoulé par
le marché de gros",377513.6325242879
2012,8,TOTAL LEGUMES,106359231.5,281.73613437166995,88.1903466488601,NA,NA,NA,NA,0,Total legumes,2012-08-01,737,NA,NA,NA,"Besoin estimé
du marché",737000
2012,6,TOTAL LEGUMES,97550763,309.65879185924865,89.77234888088692,NA,NA,NA,NA,0,Total legumes,2012-06-01,569,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",530489
2012,6,TOTAL LEGUMES,97550763,309.65879185924865,89.77234888088692,NA,NA,NA,NA,0,Total legumes,2012-06-01,569,NA,NA,NA,"Volume écoulé par
le marché de gros",315026.6214444847
2012,6,TOTAL LEGUMES,97550763,309.65879185924865,89.77234888088692,NA,NA,NA,NA,0,Total legumes,2012-06-01,569,NA,NA,NA,"Besoin estimé
du marché",569000
2012,7,TOTAL LEGUMES,111428384.900146,317.3291489053832,89.64679314818638,NA,NA,NA,NA,0,Total legumes,2012-07-01,737,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",695159.7000000001
2012,7,TOTAL LEGUMES,111428384.900146,317.3291489053832,89.64679314818638,NA,NA,NA,NA,0,Total legumes,2012-07-01,737,NA,NA,NA,"Volume écoulé par
le marché de gros",351144.49865231314
2012,7,TOTAL LEGUMES,111428384.900146,317.3291489053832,89.64679314818638,NA,NA,NA,NA,0,Total legumes,2012-07-01,737,NA,NA,NA,"Besoin estimé
du marché",737000
2012,9,TOTAL LEGUMES,116710464,225.31633714325912,84.39856352130376,NA,NA,NA,NA,0,Total legumes,2012-09-01,737,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",850450
2012,9,TOTAL LEGUMES,116710464,225.31633714325912,84.39856352130376,NA,NA,NA,NA,0,Total legumes,2012-09-01,737,NA,NA,NA,"Volume écoulé par
le marché de gros",517984.91613945394
2012,9,TOTAL LEGUMES,116710464,225.31633714325912,84.39856352130376,NA,NA,NA,NA,0,Total legumes,2012-09-01,737,NA,NA,NA,"Besoin estimé
du marché",737000
2012,3,TOTAL LEGUMES,64528165,281.8717175004491,95.30517150189075,NA,NA,NA,NA,0,Total legumes,2012-03-01,459,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",382093.4
2012,3,TOTAL LEGUMES,64528165,281.8717175004491,95.30517150189075,NA,NA,NA,NA,0,Total legumes,2012-03-01,459,NA,NA,NA,"Volume écoulé par
le marché de gros",228927.41979300277
2012,3,TOTAL LEGUMES,64528165,281.8717175004491,95.30517150189075,NA,NA,NA,NA,0,Total legumes,2012-03-01,459,NA,NA,NA,"Besoin estimé
du marché",459000
2013,1,TOTAL LEGUMES,117647759,294.2319412175157,97.15502596367874,NA,NA,NA,NA,0,Total legumes,2013-01-01,732,"Cyclone tropical
intense","Freda
(Cyclone
tropical
intense)",Freda,"Volume déclaré
commercialisé par
les producteurs",468893.1999999999
2013,1,TOTAL LEGUMES,117647759,294.2319412175157,97.15502596367874,NA,NA,NA,NA,0,Total legumes,2013-01-01,732,"Cyclone tropical
intense","Freda
(Cyclone
tropical
intense)",Freda,"Volume écoulé par
le marché de gros",399847
2013,1,TOTAL LEGUMES,117647759,294.2319412175157,97.15502596367874,NA,NA,NA,NA,0,Total legumes,2013-01-01,732,"Cyclone tropical
intense","Freda
(Cyclone
tropical
intense)",Freda,"Besoin estimé
du marché",732000
2013,6,TOTAL LEGUMES,93912137.175176,329.7724478338325,100.20184507721189,NA,NA,NA,NA,0,Total legumes,2013-06-01,587,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",566462
2013,6,TOTAL LEGUMES,93912137.175176,329.7724478338325,100.20184507721189,NA,NA,NA,NA,0,Total legumes,2013-06-01,587,NA,NA,NA,"Volume écoulé par
le marché de gros",284778.60352511
2013,6,TOTAL LEGUMES,93912137.175176,329.7724478338325,100.20184507721189,NA,NA,NA,NA,0,Total legumes,2013-06-01,587,NA,NA,NA,"Besoin estimé
du marché",587000
2013,11,TOTAL LEGUMES,114163916,242.28386732569467,84.09722976282247,NA,NA,NA,NA,0,Total legumes,2013-11-01,732,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",837099.4
2013,11,TOTAL LEGUMES,114163916,242.28386732569467,84.09722976282247,NA,NA,NA,NA,0,Total legumes,2013-11-01,732,NA,NA,NA,"Volume écoulé par
le marché de gros",471199
2013,11,TOTAL LEGUMES,114163916,242.28386732569467,84.09722976282247,NA,NA,NA,NA,0,Total legumes,2013-11-01,732,NA,NA,NA,"Besoin estimé
du marché",732000
2013,5,TOTAL LEGUMES,74092469.35159999,337.8500339589949,99.86702979001043,NA,NA,NA,NA,0,Total legumes,2013-05-01,724,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",578449.2
2013,5,TOTAL LEGUMES,74092469.35159999,337.8500339589949,99.86702979001043,NA,NA,NA,NA,0,Total legumes,2013-05-01,724,NA,NA,NA,"Volume écoulé par
le marché de gros",219305.7922278991
2013,5,TOTAL LEGUMES,74092469.35159999,337.8500339589949,99.86702979001043,NA,NA,NA,NA,0,Total legumes,2013-05-01,724,NA,NA,NA,"Besoin estimé
du marché",724000
2013,8,TOTAL LEGUMES,124843827.859888,362.58858557672846,97.9334715064221,NA,NA,NA,NA,0,Total legumes,2013-08-01,737,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",607738.5
2013,8,TOTAL LEGUMES,124843827.859888,362.58858557672846,97.9334715064221,NA,NA,NA,NA,0,Total legumes,2013-08-01,737,NA,NA,NA,"Volume écoulé par
le marché de gros",344312.6254548612
2013,8,TOTAL LEGUMES,124843827.859888,362.58858557672846,97.9334715064221,NA,NA,NA,NA,0,Total legumes,2013-08-01,737,NA,NA,NA,"Besoin estimé
du marché",737000
2014,5,TOTAL LEGUMES,73504320,298.2270530812956,92.5513157646589,NA,NA,NA,NA,0,Total legumes,2014-05-01,569,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",600101.2
2014,5,TOTAL LEGUMES,73504320,298.2270530812956,92.5513157646589,NA,NA,NA,NA,0,Total legumes,2014-05-01,569,NA,NA,NA,"Volume écoulé par
le marché de gros",246471
2014,5,TOTAL LEGUMES,73504320,298.2270530812956,92.5513157646589,NA,NA,NA,NA,0,Total legumes,2014-05-01,569,NA,NA,NA,"Besoin estimé
du marché",569000
2014,1,TOTAL LEGUMES,108405883,333.2930052235617,90.80190588903136,NA,NA,NA,NA,0,Total legumes,2014-01-01,724,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",500010.8
2014,1,TOTAL LEGUMES,108405883,333.2930052235617,90.80190588903136,NA,NA,NA,NA,0,Total legumes,2014-01-01,724,NA,NA,NA,"Volume écoulé par
le marché de gros",325257
2014,1,TOTAL LEGUMES,108405883,333.2930052235617,90.80190588903136,NA,NA,NA,NA,0,Total legumes,2014-01-01,724,NA,NA,NA,"Besoin estimé
du marché",724000
2015,5,TOTAL LEGUMES,67690343,356.6009187603058,91.09486926533262,NA,NA,NA,NA,0,Total legumes,2015-05-01,577,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",527445.6
2015,5,TOTAL LEGUMES,67690343,356.6009187603058,91.09486926533262,NA,NA,NA,NA,0,Total legumes,2015-05-01,577,NA,NA,NA,"Volume écoulé par
le marché de gros",189821
2015,5,TOTAL LEGUMES,67690343,356.6009187603058,91.09486926533262,NA,NA,NA,NA,0,Total legumes,2015-05-01,577,NA,NA,NA,"Besoin estimé
du marché",577000
2015,8,TOTAL LEGUMES,95312090,266.20514467657244,85.46997244034839,NA,NA,NA,NA,0,Total legumes,2015-08-01,737,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",1021426.15
2015,8,TOTAL LEGUMES,95312090,266.20514467657244,85.46997244034839,NA,NA,NA,NA,0,Total legumes,2015-08-01,737,NA,NA,NA,"Volume écoulé par
le marché de gros",358040
2015,8,TOTAL LEGUMES,95312090,266.20514467657244,85.46997244034839,NA,NA,NA,NA,0,Total legumes,2015-08-01,737,NA,NA,NA,"Besoin estimé
du marché",737000
2015,9,TOTAL LEGUMES,115491903,239.01267187095476,85.58715779086889,NA,NA,NA,NA,0,Total legumes,2015-09-01,737,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",1019238
2015,9,TOTAL LEGUMES,115491903,239.01267187095476,85.58715779086889,NA,NA,NA,NA,0,Total legumes,2015-09-01,737,NA,NA,NA,"Volume écoulé par
le marché de gros",483204.1
2015,9,TOTAL LEGUMES,115491903,239.01267187095476,85.58715779086889,NA,NA,NA,NA,0,Total legumes,2015-09-01,737,NA,NA,NA,"Besoin estimé
du marché",737000
2015,7,TOTAL LEGUMES,78988007,291.9696416360175,86.91804855749461,NA,NA,NA,NA,0,Total legumes,2015-07-01,587,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",806016.1
2015,7,TOTAL LEGUMES,78988007,291.9696416360175,86.91804855749461,NA,NA,NA,NA,0,Total legumes,2015-07-01,587,NA,NA,NA,"Volume écoulé par
le marché de gros",270535
2015,7,TOTAL LEGUMES,78988007,291.9696416360175,86.91804855749461,NA,NA,NA,NA,0,Total legumes,2015-07-01,587,NA,NA,NA,"Besoin estimé
du marché",587000
2015,2,TOTAL LEGUMES,58603898,394.5407406908717,101.0891055882957,NA,NA,NA,NA,0,Total legumes,2015-02-01,574,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",329845.25
2015,2,TOTAL LEGUMES,58603898,394.5407406908717,101.0891055882957,NA,NA,NA,NA,0,Total legumes,2015-02-01,574,NA,NA,NA,"Volume écoulé par
le marché de gros",148537
2015,2,TOTAL LEGUMES,58603898,394.5407406908717,101.0891055882957,NA,NA,NA,NA,0,Total legumes,2015-02-01,574,NA,NA,NA,"Besoin estimé
du marché",574000
2016,6,TOTAL LEGUMES,65334541,321.4855358785988,90.92746162173192,NA,NA,NA,NA,0,Total legumes,2016-06-01,582,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",676781.1000000001
2016,6,TOTAL LEGUMES,65334541,321.4855358785988,90.92746162173192,NA,NA,NA,NA,0,Total legumes,2016-06-01,582,NA,NA,NA,"Volume écoulé par
le marché de gros",203227
2016,6,TOTAL LEGUMES,65334541,321.4855358785988,90.92746162173192,NA,NA,NA,NA,0,Total legumes,2016-06-01,582,NA,NA,NA,"Besoin estimé
du marché",582000
2016,5,TOTAL LEGUMES,39950277,339.3150639555623,94.12494761450569,NA,NA,NA,NA,0,Total legumes,2016-05-01,569,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",451045.65
2016,5,TOTAL LEGUMES,39950277,339.3150639555623,94.12494761450569,NA,NA,NA,NA,0,Total legumes,2016-05-01,569,NA,NA,NA,"Volume écoulé par
le marché de gros",117738
2016,5,TOTAL LEGUMES,39950277,339.3150639555623,94.12494761450569,NA,NA,NA,NA,0,Total legumes,2016-05-01,569,NA,NA,NA,"Besoin estimé
du marché",569000
2016,11,TOTAL LEGUMES,62688681,271.9989282955995,87.01849314365505,NA,NA,NA,NA,0,Total legumes,2016-11-01,732,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",940311
2016,11,TOTAL LEGUMES,62688681,271.9989282955995,87.01849314365505,NA,NA,NA,NA,0,Total legumes,2016-11-01,732,NA,NA,NA,"Volume écoulé par
le marché de gros",230474
2016,11,TOTAL LEGUMES,62688681,271.9989282955995,87.01849314365505,NA,NA,NA,NA,0,Total legumes,2016-11-01,732,NA,NA,NA,"Besoin estimé
du marché",732000
2017,4,TOTAL LEGUMES,48465713,432.1459903478561,101.47414316857736,NA,NA,NA,NA,0,Total legumes,2017-04-01,459,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",336755.80000000005
2017,4,TOTAL LEGUMES,48465713,432.1459903478561,101.47414316857736,NA,NA,NA,NA,0,Total legumes,2017-04-01,459,NA,NA,NA,"Volume écoulé par
le marché de gros",112151.25
2017,4,TOTAL LEGUMES,48465713,432.1459903478561,101.47414316857736,NA,NA,NA,NA,0,Total legumes,2017-04-01,459,NA,NA,NA,"Besoin estimé
du marché",459000
2017,1,TOTAL LEGUMES,101826443,334.8893080313096,99.66614061768956,NA,NA,NA,NA,0,Total legumes,2017-01-01,724,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",534079.5500000002
2017,1,TOTAL LEGUMES,101826443,334.8893080313096,99.66614061768956,NA,NA,NA,NA,0,Total legumes,2017-01-01,724,NA,NA,NA,"Volume écoulé par
le marché de gros",304060
2017,1,TOTAL LEGUMES,101826443,334.8893080313096,99.66614061768956,NA,NA,NA,NA,0,Total legumes,2017-01-01,724,NA,NA,NA,"Besoin estimé
du marché",724000
2017,6,TOTAL LEGUMES,85163646,384.9778543240347,104.65488839699108,NA,NA,NA,NA,0,Total legumes,2017-06-01,582,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",540004.4
2017,6,TOTAL LEGUMES,85163646,384.9778543240347,104.65488839699108,NA,NA,NA,NA,0,Total legumes,2017-06-01,582,NA,NA,NA,"Volume écoulé par
le marché de gros",221217
2017,6,TOTAL LEGUMES,85163646,384.9778543240347,104.65488839699108,NA,NA,NA,NA,0,Total legumes,2017-06-01,582,NA,NA,NA,"Besoin estimé
du marché",582000
2018,12,TOTAL LEGUMES,47033638,349.75449549975957,94.64391130966791,NA,NA,NA,NA,0,Total legumes,2018-12-01,724,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",843802.2000000001
2018,12,TOTAL LEGUMES,47033638,349.75449549975957,94.64391130966791,NA,NA,NA,NA,0,Total legumes,2018-12-01,724,NA,NA,NA,"Volume écoulé par
le marché de gros",134476.15000000002
2018,12,TOTAL LEGUMES,47033638,349.75449549975957,94.64391130966791,NA,NA,NA,NA,0,Total legumes,2018-12-01,724,NA,NA,NA,"Besoin estimé
du marché",724000
2018,5,TOTAL LEGUMES,77715001,393.71505345157374,103.04777501842416,NA,NA,NA,NA,0,Total legumes,2018-05-01,587,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",575359.7
2018,5,TOTAL LEGUMES,77715001,393.71505345157374,103.04777501842416,NA,NA,NA,NA,0,Total legumes,2018-05-01,587,NA,NA,NA,"Volume écoulé par
le marché de gros",197388.94999999995
2018,5,TOTAL LEGUMES,77715001,393.71505345157374,103.04777501842416,NA,NA,NA,NA,0,Total legumes,2018-05-01,587,NA,NA,NA,"Besoin estimé
du marché",587000
2018,9,TOTAL LEGUMES,53738192,278.7864444220214,86.55812212375307,NA,NA,NA,NA,0,Total legumes,2018-09-01,737,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",1280188.8
2018,9,TOTAL LEGUMES,53738192,278.7864444220214,86.55812212375307,NA,NA,NA,NA,0,Total legumes,2018-09-01,737,NA,NA,NA,"Volume écoulé par
le marché de gros",192757.54999999993
2018,9,TOTAL LEGUMES,53738192,278.7864444220214,86.55812212375307,NA,NA,NA,NA,0,Total legumes,2018-09-01,737,NA,NA,NA,"Besoin estimé
du marché",737000
2018,7,TOTAL LEGUMES,46510305,320.51028403323477,92.59316767555907,NA,NA,NA,NA,0,Total legumes,2018-07-01,582,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",907600.4
2018,7,TOTAL LEGUMES,46510305,320.51028403323477,92.59316767555907,NA,NA,NA,NA,0,Total legumes,2018-07-01,582,NA,NA,NA,"Volume écoulé par
le marché de gros",145113.3
2018,7,TOTAL LEGUMES,46510305,320.51028403323477,92.59316767555907,NA,NA,NA,NA,0,Total legumes,2018-07-01,582,NA,NA,NA,"Besoin estimé
du marché",582000
2018,11,TOTAL LEGUMES,51854859,286.98046529646564,87.83042021511855,NA,NA,NA,NA,0,Total legumes,2018-11-01,729,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",964890.4
2018,11,TOTAL LEGUMES,51854859,286.98046529646564,87.83042021511855,NA,NA,NA,NA,0,Total legumes,2018-11-01,729,NA,NA,NA,"Volume écoulé par
le marché de gros",180691.25
2018,11,TOTAL LEGUMES,51854859,286.98046529646564,87.83042021511855,NA,NA,NA,NA,0,Total legumes,2018-11-01,729,NA,NA,NA,"Besoin estimé
du marché",729000
2018,3,TOTAL LEGUMES,76605957,477.5582649026646,110.212822164535,NA,NA,NA,NA,0,Total legumes,2018-03-01,737,"Cyclone tropical
intense","Hola
(Cyclone
tropical
intense)",Hola,"Volume déclaré
commercialisé par
les producteurs",425359.4
2018,3,TOTAL LEGUMES,76605957,477.5582649026646,110.212822164535,NA,NA,NA,NA,0,Total legumes,2018-03-01,737,"Cyclone tropical
intense","Hola
(Cyclone
tropical
intense)",Hola,"Volume écoulé par
le marché de gros",160411.75
2018,3,TOTAL LEGUMES,76605957,477.5582649026646,110.212822164535,NA,NA,NA,NA,0,Total legumes,2018-03-01,737,"Cyclone tropical
intense","Hola
(Cyclone
tropical
intense)",Hola,"Besoin estimé
du marché",737000
2018,10,TOTAL LEGUMES,55869137,229.39799853621537,84.32323008168343,NA,NA,NA,NA,0,Total legumes,2018-10-01,737,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",1264185.6
2018,10,TOTAL LEGUMES,55869137,229.39799853621537,84.32323008168343,NA,NA,NA,NA,0,Total legumes,2018-10-01,737,NA,NA,NA,"Volume écoulé par
le marché de gros",243546.75
2018,10,TOTAL LEGUMES,55869137,229.39799853621537,84.32323008168343,NA,NA,NA,NA,0,Total legumes,2018-10-01,737,NA,NA,NA,"Besoin estimé
du marché",737000
2018,4,TOTAL LEGUMES,79960330,465.0277163168166,111.84504668964206,NA,NA,NA,NA,0,Total legumes,2018-04-01,579,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",494295.9
2018,4,TOTAL LEGUMES,79960330,465.0277163168166,111.84504668964206,NA,NA,NA,NA,0,Total legumes,2018-04-01,579,NA,NA,NA,"Volume écoulé par
le marché de gros",171947.44999999998
2018,4,TOTAL LEGUMES,79960330,465.0277163168166,111.84504668964206,NA,NA,NA,NA,0,Total legumes,2018-04-01,579,NA,NA,NA,"Besoin estimé
du marché",579000
2019,2,TOTAL LEGUMES,44654903,331.2204039035954,94.2923552581064,NA,NA,NA,NA,0,Total legumes,2019-02-01,579,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",384601.9
2019,2,TOTAL LEGUMES,44654903,331.2204039035954,94.2923552581064,NA,NA,NA,NA,0,Total legumes,2019-02-01,579,NA,NA,NA,"Volume écoulé par
le marché de gros",134819.3
2019,2,TOTAL LEGUMES,44654903,331.2204039035954,94.2923552581064,NA,NA,NA,NA,0,Total legumes,2019-02-01,579,NA,NA,NA,"Besoin estimé
du marché",579000
2020,11,TOTAL LEGUMES,77886357,325.392655633241,94.13956047919444,87.2894010920788,NA,NA,NA,0,Total legumes,2020-11-01,724,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",910839
2020,11,TOTAL LEGUMES,77886357,325.392655633241,94.13956047919444,87.2894010920788,NA,NA,NA,0,Total legumes,2020-11-01,724,NA,NA,NA,"Volume écoulé par
le marché de gros",239361.14000000004
2020,11,TOTAL LEGUMES,77886357,325.392655633241,94.13956047919444,87.2894010920788,NA,NA,NA,0,Total legumes,2020-11-01,724,NA,NA,NA,"Besoin estimé
du marché",724000
2020,1,TOTAL LEGUMES,72124804,346.48567214800084,98.83345502326694,99.4167006138312,NA,NA,NA,0,Total legumes,2020-01-01,724,NA,NA,NA,"Volume déclaré
commercialisé par
les producteurs",763736.5
