regroupement1,date_arrondie,annee,mois,regroupement2,poids_enquete_kg,poids_mg_kg,valeur_tot_mg_fr,valeur_moy,besoin_marche_t,quotas_date_debut,quotas_date_fin,quotas_contingent_t,quotas_realise_t,type_max,cyclone,nom,besoin_marche_kg,quotas_realise_kg,poids_enquete_t
Oignons,2019-03-01,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oignons,2019-04-01,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oignons,2019-05-01,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oignons,2019-06-01,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oignons,2019-07-01,2019,7,TOTAL LEGUMES,14286,0,NA,NA,150,NA,NA,NA,0,NA,NA,NA,150000,0,14.286
Oignons,2019-08-01,2019,8,TOTAL LEGUMES,110000,30618,8481186,277,150,NA,NA,NA,0,NA,NA,NA,150000,0,110
Oignons,2019-09-01,2019,9,TOTAL LEGUMES,99500,11668,3255372,279,150,NA,NA,NA,0,NA,NA,NA,150000,0,99.5
Oignons,2019-10-01,2019,10,TOTAL LEGUMES,159540,34505,9593000,278.0176785973047,150,NA,NA,NA,0,NA,NA,NA,150000,0,159.54
Oignons,2019-11-01,2019,11,TOTAL LEGUMES,153500,24995,6578000,263.17263452690537,150,NA,NA,NA,0,NA,NA,NA,150000,0,153.5
Oignons,2019-12-01,2019,12,TOTAL LEGUMES,126265,26043,7057653,271,150,NA,NA,NA,0,NA,NA,NA,150000,0,126.265
Oignons,2020-01-01,2020,1,TOTAL LEGUMES,0,13547,3804890,280.8658743633277,150,NA,NA,NA,0,NA,NA,NA,150000,0,0
Oignons,2020-02-01,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oignons,2020-03-01,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oignons,2020-04-01,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyclone tropical
très intense","Harold
(Cyclone
tropical
très
intense)",Harold,NA,NA,NA
Oignons,2020-05-01,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oignons,2020-06-01,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oignons,2020-07-01,2020,7,TOTAL LEGUMES,0,5151,1442280,280,150,NA,NA,NA,0,NA,NA,NA,150000,0,0
Oignons,2020-08-01,2020,8,TOTAL LEGUMES,39000,29175,8051200,275.96229648671806,150,NA,NA,NA,0,NA,NA,NA,150000,0,39
Oignons,2020-09-01,2020,9,TOTAL LEGUMES,124200,48717,12702480,260.7401933616602,150,NA,NA,NA,0,NA,NA,NA,150000,0,124.2
Oignons,2020-10-01,2020,10,TOTAL LEGUMES,107800,55846.5,13756780,246.33199931956344,150,NA,NA,NA,0,NA,NA,NA,150000,0,107.8
Oignons,2020-11-01,2020,11,TOTAL LEGUMES,160400,43708,9847830,225.30955431499953,150,NA,NA,NA,0,NA,NA,NA,150000,0,160.4
Oignons,2020-12-01,2020,12,TOTAL LEGUMES,130350,45175,9830140,217.60132816823463,150,2020-12-16,2021-01-15,64,64,"Cyclone tropical
très intense","Yasa
(Cyclone
tropical
très
intense)",Yasa,150000,64000,130.35
Oignons,2021-01-01,2021,1,TOTAL LEGUMES,0,4653,1074470,230.9198366645175,150,NA,NA,NA,0,NA,NA,NA,150000,0,0
Oignons,2021-02-01,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oignons,2021-03-01,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyclone tropical
très intense","Niran
(Cyclone
tropical
très
intense)",Niran,NA,NA,NA
Oignons,2021-04-01,2021,4,TOTAL LEGUMES,0,8,16000,2000,150,NA,NA,NA,0,NA,NA,NA,150000,0,0
Oignons,2021-05-01,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oignons,2021-06-01,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oignons,2021-07-01,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oignons,2021-08-01,2021,8,TOTAL LEGUMES,0,14608,4090240,280,150,NA,NA,NA,0,NA,NA,NA,150000,0,0
Oignons,2021-09-01,2021,9,TOTAL LEGUMES,89000,31901,8886320,278.5592928121375,150,NA,NA,NA,0,NA,NA,NA,150000,0,89
Oignons,2021-10-01,2021,10,TOTAL LEGUMES,80025,69286,18236100,263.2003579366683,150,NA,NA,NA,0,NA,NA,NA,150000,0,80.025
Oignons,2021-11-01,2021,11,TOTAL LEGUMES,139150,68382,17953410,262.5458453979117,150,NA,NA,NA,0,NA,NA,NA,150000,0,139.15
Oignons,2021-12-01,2021,12,TOTAL LEGUMES,0,34410,9056330,263.1888985759953,150,NA,NA,NA,0,NA,NA,NA,150000,0,0
Oignons,2022-01-01,2022,1,TOTAL LEGUMES,0,535,144450,270,150,NA,NA,NA,0,NA,NA,NA,150000,0,0
Oignons,2022-02-01,2022,2,TOTAL LEGUMES,0,0,0,NA,150,NA,NA,NA,0,"Cyclone tropical
intense","Dovi
(Cyclone
tropical
intense)",Dovi,150000,0,0
Oignons,2022-03-01,2022,3,TOTAL LEGUMES,0,0,0,NA,150,NA,NA,NA,0,NA,NA,NA,150000,0,0
Oignons,2022-04-01,2022,4,TOTAL LEGUMES,0,0,0,NA,150,NA,NA,NA,0,NA,NA,NA,150000,0,0
Oignons,2022-05-01,2022,5,TOTAL LEGUMES,0,0,0,NA,150,NA,NA,NA,0,NA,NA,NA,150000,0,0
Oignons,2022-06-01,2022,6,TOTAL LEGUMES,0,0,0,NA,150,NA,NA,NA,0,NA,NA,NA,150000,0,0
Oignons,2022-07-01,2022,7,TOTAL LEGUMES,0,5363,1608900,300,150,NA,NA,NA,0,NA,NA,NA,150000,0,0
Oignons,2022-08-01,2022,8,TOTAL LEGUMES,9000,6886,2012580,292.27127505082774,150,2022-08-16,2022-09-15,51.2,33.2,NA,NA,NA,150000,33200,9
Oignons,2022-09-01,2022,9,TOTAL LEGUMES,13500,9099,2572020,282.6706231454006,150,2022-09-16,2022-10-15,85,66.44,NA,NA,NA,150000,66440,13.5
Oignons,2022-10-01,2022,10,TOTAL LEGUMES,136490,29097.5,8012365,275.3626600223387,150,NA,NA,NA,0,NA,NA,NA,150000,0,136.49
Oignons,2022-11-01,2022,11,TOTAL LEGUMES,38700,29001,8155940,281.2296127719734,150,2022-11-16,2022-12-15,235,125.248,NA,NA,NA,150000,125248,38.7
Oignons,2022-12-01,2022,12,TOTAL LEGUMES,0,270,59400,220,150,NA,NA,NA,0,NA,NA,NA,150000,0,0
Oignons,2023-01-01,2023,1,TOTAL LEGUMES,0,3223,841900,261.21625814458577,150,NA,NA,NA,0,NA,NA,NA,150000,0,0
Oignons,2023-02-01,2023,2,TOTAL LEGUMES,0,0,0,NA,150,NA,NA,NA,0,NA,NA,NA,150000,0,0
Oignons,2023-03-01,2023,3,TOTAL LEGUMES,0,0,0,NA,150,NA,NA,NA,0,NA,NA,NA,150000,0,0
Oignons,2023-04-01,2023,4,TOTAL LEGUMES,0,0,0,NA,150,NA,NA,NA,0,NA,NA,NA,150000,0,0
Oignons,2023-05-01,2023,5,TOTAL LEGUMES,0,0,0,NA,150,NA,NA,NA,0,NA,NA,NA,150000,0,0
Oignons,2023-06-01,2023,6,TOTAL LEGUMES,0,0,0,NA,150,NA,NA,NA,0,NA,NA,NA,150000,0,0
Oignons,2023-07-01,2023,7,TOTAL LEGUMES,0,4563,1277640,280,150,NA,NA,NA,0,NA,NA,NA,150000,0,0
Orange,2012-01-01,2012,1,TOTAL FRUITS (HORS VANILLE),0,14399,3383410,234.9753455101049,110,NA,NA,NA,0,NA,NA,NA,110000,0,0
Orange,2012-02-01,2012,2,TOTAL FRUITS (HORS VANILLE),27750,14713.2998,3399015,231.01649842002132,110,NA,NA,NA,0,"Cyclone tropical
intense","Jasmine
(Cyclone
tropical
intense)",Jasmine,110000,0,27.75
Orange,2012-03-01,2012,3,TOTAL FRUITS (HORS VANILLE),71240,36147,8176975,226.21448529615185,110,NA,NA,NA,0,NA,NA,NA,110000,0,71.24
Orange,2012-04-01,2012,4,TOTAL FRUITS (HORS VANILLE),106970,60838.5,13389362,220.0804096090469,110,NA,NA,NA,0,NA,NA,NA,110000,0,106.97
Orange,2012-05-01,2012,5,TOTAL FRUITS (HORS VANILLE),125890,60536.099976,12461294,205.84897284331788,110,NA,NA,NA,0,NA,NA,NA,110000,0,125.89
Orange,2012-06-01,2012,6,TOTAL FRUITS (HORS VANILLE),149404,82465.600585,16527545,200.4174453681995,110,NA,NA,NA,0,NA,NA,NA,110000,0,149.404
Orange,2012-07-01,2012,7,TOTAL FRUITS (HORS VANILLE),86538,87090.75,16022820,183.9784362862876,110,NA,NA,NA,0,NA,NA,NA,110000,0,86.538
Orange,2012-08-01,2012,8,TOTAL FRUITS (HORS VANILLE),146220,63333.7002,11525386,181.9787248116604,110,NA,NA,NA,0,NA,NA,NA,110000,0,146.22
Orange,2012-09-01,2012,9,TOTAL FRUITS (HORS VANILLE),165360,64049,12478500,194.8273977735796,110,NA,NA,NA,0,NA,NA,NA,110000,0,165.36
Orange,2012-10-01,2012,10,TOTAL FRUITS (HORS VANILLE),205920,89788.5,17282810,192.4835585848967,110,NA,NA,NA,0,NA,NA,NA,110000,0,205.92
Orange,2012-11-01,2012,11,TOTAL FRUITS (HORS VANILLE),162500,71357,14141025,198.17291926510364,110,NA,NA,NA,0,NA,NA,NA,110000,0,162.5
Orange,2012-12-01,2012,12,TOTAL FRUITS (HORS VANILLE),0,43477.5,8914685,205.0413432235064,110,NA,NA,NA,0,NA,NA,NA,110000,0,0
Orange,2013-01-01,2013,1,TOTAL FRUITS (HORS VANILLE),0,76722,15739830,205.15406271994996,110,NA,NA,NA,0,"Cyclone tropical
intense","Freda
(Cyclone
tropical
intense)",Freda,110000,0,0
Orange,2013-02-01,2013,2,TOTAL FRUITS (HORS VANILLE),0,40290.900389999995,8808055,218.61152058508267,110,NA,NA,NA,0,NA,NA,NA,110000,0,0
Orange,2013-03-01,2013,3,TOTAL FRUITS (HORS VANILLE),91930,49438,11307800,228.7268902463692,110,NA,NA,NA,0,"Cyclone tropical
intense","Sandra
(Cyclone
tropical
intense)",Sandra,110000,0,91.93
Orange,2013-04-01,2013,4,TOTAL FRUITS (HORS VANILLE),121770,64404,14389075,223.4189646605801,110,NA,NA,NA,0,NA,NA,NA,110000,0,121.77
Orange,2013-05-01,2013,5,TOTAL FRUITS (HORS VANILLE),133800,62967.5,13253690,210.48461507920752,110,NA,NA,NA,0,NA,NA,NA,110000,0,133.8
Orange,2013-06-01,2013,6,TOTAL FRUITS (HORS VANILLE),112610,50564.5,10555890,208.76088955690255,110,NA,NA,NA,0,NA,NA,NA,110000,0,112.61
Orange,2013-07-01,2013,7,TOTAL FRUITS (HORS VANILLE),101690,59118,12311180,208.24757265130756,110,NA,NA,NA,0,NA,NA,NA,110000,0,101.69
Orange,2013-08-01,2013,8,TOTAL FRUITS (HORS VANILLE),149734,63250.5,13232400,209.20625133398156,110,NA,NA,NA,0,NA,NA,NA,110000,0,149.734
Orange,2013-09-01,2013,9,TOTAL FRUITS (HORS VANILLE),173395,65876.60059,13087551,198.6676738445225,110,NA,NA,NA,0,NA,NA,NA,110000,0,173.395
Orange,2013-10-01,2013,10,TOTAL FRUITS (HORS VANILLE),132845,71032,15552580,218.95174006081768,110,NA,NA,NA,0,NA,NA,NA,110000,0,132.845
Orange,2013-11-01,2013,11,TOTAL FRUITS (HORS VANILLE),113250,83260,18846048,226.35176555368724,110,NA,NA,NA,0,NA,NA,NA,110000,0,113.25
Orange,2013-12-01,2013,12,TOTAL FRUITS (HORS VANILLE),48980,50945,11484920,225.43762881538913,110,NA,NA,NA,0,NA,NA,NA,110000,0,48.98
Orange,2014-01-01,2014,1,TOTAL FRUITS (HORS VANILLE),0,3307,720845,217.9755065013607,110,NA,NA,NA,0,NA,NA,NA,110000,0,0
Orange,2014-02-01,2014,2,TOTAL FRUITS (HORS VANILLE),0,2184,531249,243.24587912087912,110,NA,NA,NA,0,NA,NA,NA,110000,0,0
Orange,2014-03-01,2014,3,TOTAL FRUITS (HORS VANILLE),0,17650,4385500,248.47025495750708,110,NA,NA,NA,0,NA,NA,NA,110000,0,0
Orange,2014-04-01,2014,4,TOTAL FRUITS (HORS VANILLE),103650,52447,12561748,239.5131847388793,110,NA,NA,NA,0,NA,NA,NA,110000,0,103.65
Orange,2014-05-01,2014,5,TOTAL FRUITS (HORS VANILLE),131781,54967,12723030,231.46669820073865,110,NA,NA,NA,0,NA,NA,NA,110000,0,131.781
Orange,2014-06-01,2014,6,TOTAL FRUITS (HORS VANILLE),115337,53148,12399220,233.29607887408744,110,NA,NA,NA,0,NA,NA,NA,110000,0,115.337
Orange,2014-07-01,2014,7,TOTAL FRUITS (HORS VANILLE),131050,58428,14297218,244.69805572670637,110,NA,NA,NA,0,NA,NA,NA,110000,0,131.05
Orange,2014-08-01,2014,8,TOTAL FRUITS (HORS VANILLE),123385,55230,13102210,237.22994749230492,110,NA,NA,NA,0,NA,NA,NA,110000,0,123.385
Orange,2014-09-01,2014,9,TOTAL FRUITS (HORS VANILLE),120116,56820,13429959,236.35971488912355,110,NA,NA,NA,0,NA,NA,NA,110000,0,120.116
Orange,2014-10-01,2014,10,TOTAL FRUITS (HORS VANILLE),127605,60487,14544143,240.45072494916263,110,NA,NA,NA,0,NA,NA,NA,110000,0,127.605
Orange,2014-11-01,2014,11,TOTAL FRUITS (HORS VANILLE),0,43328,10617857,245.05763016986705,110,NA,NA,NA,0,NA,NA,NA,110000,0,0
Orange,2014-12-01,2014,12,TOTAL FRUITS (HORS VANILLE),0,38212,9408160,246.2095676750759,110,NA,NA,NA,0,NA,NA,NA,110000,0,0
Orange,2015-01-01,2015,1,TOTAL FRUITS (HORS VANILLE),2950,7507,1860400,247.8220327694152,110,NA,NA,NA,0,NA,NA,NA,110000,0,2.95
Orange,2015-02-01,2015,2,TOTAL FRUITS (HORS VANILLE),8375,861,234380,272.2183507549361,110,NA,NA,NA,0,NA,NA,NA,110000,0,8.375
Orange,2015-03-01,2015,3,TOTAL FRUITS (HORS VANILLE),38096,7385,2014098,272.72823290453624,110,NA,NA,NA,0,"Cyclone tropical
très intense","Marcia
(Cyclone
tropical
très
intense)",Marcia,110000,0,38.096
Orange,2015-03-01,2015,3,TOTAL FRUITS (HORS VANILLE),38096,7385,2014098,272.72823290453624,110,NA,NA,NA,0,"Cyclone tropical
très intense","Pam
(Cyclone
tropical
très
intense)",Pam,110000,0,38.096
Orange,2015-04-01,2015,4,TOTAL FRUITS (HORS VANILLE),56294,35449,9547513,269.330954328754,110,NA,NA,NA,0,NA,NA,NA,110000,0,56.294
Orange,2015-05-01,2015,5,TOTAL FRUITS (HORS VANILLE),75315,42235,10419615,246.7056943293477,110,NA,NA,NA,0,NA,NA,NA,110000,0,75.315
Orange,2015-06-01,2015,6,TOTAL FRUITS (HORS VANILLE),89252,51474,12401480,240.9270699770758,110,NA,NA,NA,0,NA,NA,NA,110000,0,89.252
Orange,2015-07-01,2015,7,TOTAL FRUITS (HORS VANILLE),102550,59681,13209493,221.3349809822221,110,NA,NA,NA,0,NA,NA,NA,110000,0,102.55
Orange,2015-08-01,2015,8,TOTAL FRUITS (HORS VANILLE),90436,61439,12691128,206.56469018050424,110,NA,NA,NA,0,NA,NA,NA,110000,0,90.436
Orange,2015-09-01,2015,9,TOTAL FRUITS (HORS VANILLE),96680,72272,14825320,205.13227806065973,110,NA,NA,NA,0,NA,NA,NA,110000,0,96.68
Orange,2015-10-01,2015,10,TOTAL FRUITS (HORS VANILLE),128240,60434,12018160,198.8642155078267,110,NA,NA,NA,0,NA,NA,NA,110000,0,128.24
Orange,2015-11-01,2015,11,TOTAL FRUITS (HORS VANILLE),143430,38824,8467790,218.1070987018339,110,NA,NA,NA,0,NA,NA,NA,110000,0,143.43
Orange,2015-12-01,2015,12,TOTAL FRUITS (HORS VANILLE),112900,46204,9506260,205.745390009523,110,NA,NA,NA,0,NA,NA,NA,110000,0,112.9
Orange,2016-01-01,2016,1,TOTAL FRUITS (HORS VANILLE),5050,35325,7604260,215.26567586694975,110,NA,NA,NA,0,"Cyclone tropical
intense","Ula
(Cyclone
tropical
intense)",Ula,110000,0,5.05
Orange,2016-02-01,2016,2,TOTAL FRUITS (HORS VANILLE),475,6030,1481620,245.70812603648423,110,NA,NA,NA,0,NA,NA,NA,110000,0,0.475
Orange,2016-03-01,2016,3,TOTAL FRUITS (HORS VANILLE),0,18900,4732510,250.39735449735448,110,NA,NA,NA,0,"Cyclone tropical
très intense","Winston
(Cyclone
tropical
très
intense)",Winston,110000,0,0
Orange,2016-04-01,2016,4,TOTAL FRUITS (HORS VANILLE),50621,41151,10285512,249.94561493037835,110,NA,NA,NA,0,NA,NA,NA,110000,0,50.621
Orange,2016-05-01,2016,5,TOTAL FRUITS (HORS VANILLE),0,14974,3753688,250.6803793241619,110,NA,NA,NA,0,NA,NA,NA,110000,0,0
Orange,2016-06-01,2016,6,TOTAL FRUITS (HORS VANILLE),10268,21354,5343870,250.25147513346445,110,NA,NA,NA,0,NA,NA,NA,110000,0,10.268
Orange,2016-07-01,2016,7,TOTAL FRUITS (HORS VANILLE),31820,19480,5218570,267.89373716632446,110,NA,NA,NA,0,NA,NA,NA,110000,0,31.82
Orange,2016-08-01,2016,8,TOTAL FRUITS (HORS VANILLE),43438,20675,5157480,249.45489721886335,110,NA,NA,NA,0,NA,NA,NA,110000,0,43.438
Orange,2016-09-01,2016,9,TOTAL FRUITS (HORS VANILLE),58830,15070,3773040,250.36761778367617,110,NA,NA,NA,0,NA,NA,NA,110000,0,58.83
Orange,2016-10-01,2016,10,TOTAL FRUITS (HORS VANILLE),74585,19833,5082690,256.2743911662381,110,NA,NA,NA,0,NA,NA,NA,110000,0,74.585
Orange,2016-11-01,2016,11,TOTAL FRUITS (HORS VANILLE),125408,14463,4188470,289.59897669916336,110,NA,NA,NA,0,NA,NA,NA,110000,0,125.408
Orange,2016-12-01,2016,12,TOTAL FRUITS (HORS VANILLE),0,50065,13103880,261.73734145610706,110,NA,NA,NA,0,NA,NA,NA,110000,0,0
Orange,2017-01-01,2017,1,TOTAL FRUITS (HORS VANILLE),450,12396,3334430,268.99241690868024,110,NA,NA,NA,0,NA,NA,NA,110000,0,0.45
Orange,2017-02-01,2017,2,TOTAL FRUITS (HORS VANILLE),17448,7378,1800590,244.0485226348604,110,NA,NA,NA,0,NA,NA,NA,110000,0,17.448
Orange,2017-03-01,2017,3,TOTAL FRUITS (HORS VANILLE),46203,37250,9492290,254.82657718120805,110,NA,NA,NA,0,NA,NA,NA,110000,0,46.203
Orange,2017-04-01,2017,4,TOTAL FRUITS (HORS VANILLE),80513,39210,9944588,253.62376944656975,110,NA,NA,NA,0,NA,NA,NA,110000,0,80.513
Orange,2017-05-01,2017,5,TOTAL FRUITS (HORS VANILLE),88426,49909,12515745,250.77130377286664,110,NA,NA,NA,0,"Cyclone tropical
très intense","Donna
(Cyclone
tropical
très
intense)",Donna,110000,0,88.426
Orange,2017-06-01,2017,6,TOTAL FRUITS (HORS VANILLE),51244,33548,8798272,262.2592106832002,110,NA,NA,NA,0,NA,NA,NA,110000,0,51.244
Orange,2017-07-01,2017,7,TOTAL FRUITS (HORS VANILLE),36014,46123,10901310,236.35301259675217,110,NA,NA,NA,0,NA,NA,NA,110000,0,36.014
Orange,2017-08-01,2017,8,TOTAL FRUITS (HORS VANILLE),89658,46620,10986385,235.6581939081939,110,NA,NA,NA,0,NA,NA,NA,110000,0,89.658
Orange,2017-09-01,2017,9,TOTAL FRUITS (HORS VANILLE),107581,54648,12993000,237.758014931928,110,NA,NA,NA,0,NA,NA,NA,110000,0,107.581
Orange,2017-10-01,2017,10,TOTAL FRUITS (HORS VANILLE),0,29224,8666120,296.5411990145086,110,NA,NA,NA,0,NA,NA,NA,110000,0,0
Orange,2017-11-01,2017,11,TOTAL FRUITS (HORS VANILLE),0,47602,14564115,305.955947229108,110,NA,NA,NA,0,NA,NA,NA,110000,0,0
Orange,2017-12-01,2017,12,TOTAL FRUITS (HORS VANILLE),0,10282,3086150,300.15074888154055,110,NA,NA,NA,0,NA,NA,NA,110000,0,0
Orange,2018-01-01,2018,1,TOTAL FRUITS (HORS VANILLE),3850,6655,1932333,290.3580766341097,110,NA,NA,NA,0,NA,NA,NA,110000,0,3.85
Orange,2018-02-01,2018,2,TOTAL FRUITS (HORS VANILLE),13159,6555,1626044,248.06163234172388,110,NA,NA,NA,0,"Cyclone tropical
très intense","Gita
(Cyclone
tropical
très
intense)",Gita,110000,0,13.159
Orange,2018-03-01,2018,3,TOTAL FRUITS (HORS VANILLE),0,26622,7412680,278.4418901660281,110,NA,NA,NA,0,"Cyclone tropical
intense","Hola
(Cyclone
tropical
intense)",Hola,110000,0,0
Orange,2018-04-01,2018,4,TOTAL FRUITS (HORS VANILLE),43987,36785,10022230,272.45426124779124,110,NA,NA,NA,0,NA,NA,NA,110000,0,43.987
Orange,2018-05-01,2018,5,TOTAL FRUITS (HORS VANILLE),66365,46600,12237574,262.6088841201717,110,NA,NA,NA,0,NA,NA,NA,110000,0,66.365
Orange,2018-06-01,2018,6,TOTAL FRUITS (HORS VANILLE),67263,32838,8856650,269.70735123941773,110,NA,NA,NA,0,NA,NA,NA,110000,0,67.263
Orange,2018-07-01,2018,7,TOTAL FRUITS (HORS VANILLE),78540,20193,5394455,267.14480265438516,110,NA,NA,NA,0,NA,NA,NA,110000,0,78.54
Orange,2018-08-01,2018,8,TOTAL FRUITS (HORS VANILLE),82209,6593,1688560,256.11406036705597,110,NA,NA,NA,0,NA,NA,NA,110000,0,82.209
Orange,2018-09-01,2018,9,TOTAL FRUITS (HORS VANILLE),92902,11935,3345310,280.2940930037704,110,NA,NA,NA,0,NA,NA,NA,110000,0,92.902
Orange,2018-10-01,2018,10,TOTAL FRUITS (HORS VANILLE),115020,13936,4199800,301.36337543053963,110,NA,NA,NA,0,NA,NA,NA,110000,0,115.02
Orange,2018-11-01,2018,11,TOTAL FRUITS (HORS VANILLE),0,12011,3890130,323.8806094413454,110,NA,NA,NA,0,NA,NA,NA,110000,0,0
Orange,2018-12-01,2018,12,TOTAL FRUITS (HORS VANILLE),0,3085,994291,322.29854132901136,110,NA,NA,NA,0,NA,NA,NA,110000,0,0
Orange,2019-01-01,2019,1,TOTAL FRUITS (HORS VANILLE),4650,5437,1720320,316.4097848077984,110,NA,NA,NA,0,NA,NA,NA,110000,0,4.65
Orange,2019-02-01,2019,2,TOTAL FRUITS (HORS VANILLE),16042,8988,2317210,257.8115264797508,110,NA,NA,NA,0,NA,NA,NA,110000,0,16.042
Orange,2019-03-01,2019,3,TOTAL FRUITS (HORS VANILLE),44969,14618,4421010,302.4360377616637,110,NA,NA,NA,0,NA,NA,NA,110000,0,44.969
Orange,2019-04-01,2019,4,TOTAL FRUITS (HORS VANILLE),64470,30218,8585910,284.13230524852736,110,NA,NA,NA,0,NA,NA,NA,110000,0,64.47
Orange,2019-05-01,2019,5,TOTAL FRUITS (HORS VANILLE),92192,24983,6635560,265.60301004683186,110,NA,NA,NA,0,NA,NA,NA,110000,0,92.192
Orange,2019-06-01,2019,6,TOTAL FRUITS (HORS VANILLE),143785,24468,6850840,279.9918260585254,110,NA,NA,NA,0,NA,NA,NA,110000,0,143.785
Orange,2019-07-01,2019,7,TOTAL FRUITS (HORS VANILLE),144491,37473,10296342,274.76695220558804,110,NA,NA,NA,0,NA,NA,NA,110000,0,144.491
Orange,2019-08-01,2019,8,TOTAL FRUITS (HORS VANILLE),153002,20088,5975910,297.48655913978496,110,NA,NA,NA,0,NA,NA,NA,110000,0,153.002
Orange,2019-09-01,2019,9,TOTAL FRUITS (HORS VANILLE),0,17240,4768105,276.57221577726216,110,NA,NA,NA,0,NA,NA,NA,110000,0,0
Orange,2019-10-01,2019,10,TOTAL FRUITS (HORS VANILLE),130080,20310,6500070,320.04283604135895,110,NA,NA,NA,0,NA,NA,NA,110000,0,130.08
Orange,2019-11-01,2019,11,TOTAL FRUITS (HORS VANILLE),0,15681,5174730,330,110,NA,NA,NA,0,NA,NA,NA,110000,0,0
Orange,2019-12-01,2019,12,TOTAL FRUITS (HORS VANILLE),0,7272,2312496,318,110,NA,NA,NA,0,NA,NA,NA,110000,0,0
Orange,2020-01-01,2020,1,TOTAL FRUITS (HORS VANILLE),7500,3962,1088550,274.74760222110046,110,NA,NA,NA,0,NA,NA,NA,110000,0,7.5
Orange,2020-02-01,2020,2,TOTAL FRUITS (HORS VANILLE),22880,470,109040,232,110,NA,NA,NA,0,NA,NA,NA,110000,0,22.88
Orange,2020-03-01,2020,3,TOTAL FRUITS (HORS VANILLE),0,18882,5607954,297,110,NA,NA,NA,0,NA,NA,NA,110000,0,0
Orange,2020-04-01,2020,4,TOTAL FRUITS (HORS VANILLE),0,32752,10022112,306,110,NA,NA,NA,0,"Cyclone tropical
très intense","Harold
(Cyclone
tropical
très
intense)",Harold,110000,0,0
Orange,2020-05-01,2020,5,TOTAL FRUITS (HORS VANILLE),0,23607,7033694,297.9495065023086,110,NA,NA,NA,0,NA,NA,NA,110000,0,0
Orange,2020-06-01,2020,6,TOTAL FRUITS (HORS VANILLE),0,22737,6831340,300.45036724282005,110,NA,NA,NA,0,NA,NA,NA,110000,0,0
Orange,2020-07-01,2020,7,TOTAL FRUITS (HORS VANILLE),68575,20811.5,6451800,310.0112918338419,110,NA,NA,NA,0,NA,NA,NA,110000,0,68.575
Orange,2020-08-01,2020,8,TOTAL FRUITS (HORS VANILLE),0,15650.5,4526760,289.2405993418741,110,NA,NA,NA,0,NA,NA,NA,110000,0,0
Orange,2020-09-01,2020,9,TOTAL FRUITS (HORS VANILLE),216500,12293,3763990,306.18970145611326,110,NA,NA,NA,0,NA,NA,NA,110000,0,216.5
Orange,2020-10-01,2020,10,TOTAL FRUITS (HORS VANILLE),0,20098,6047970,300.92397253458057,110,NA,NA,NA,0,NA,NA,NA,110000,0,0
Orange,2020-11-01,2020,11,TOTAL FRUITS (HORS VANILLE),0,21384,6715020,314.02076318742985,110,NA,NA,NA,0,NA,NA,NA,110000,0,0
Orange,2020-12-01,2020,12,TOTAL FRUITS (HORS VANILLE),0,12459,4011510,321.97688418011074,110,NA,NA,NA,0,"Cyclone tropical
très intense","Yasa
(Cyclone
tropical
très
intense)",Yasa,110000,0,0
Orange,2021-01-01,2021,1,TOTAL FRUITS (HORS VANILLE),8320,5525,1590650,287.9004524886878,110,2021-01-16,2021-02-15,100.4,77.934,NA,NA,NA,110000,77934,8.32
Orange,2021-02-01,2021,2,TOTAL FRUITS (HORS VANILLE),32960,7277,2134300,293.2939398103614,110,2021-02-16,2021-03-15,53.19,0,NA,NA,NA,110000,0,32.96
Orange,2021-03-01,2021,3,TOTAL FRUITS (HORS VANILLE),75092,22884.5,6395025,279.4478795691407,110,NA,NA,NA,0,"Cyclone tropical
très intense","Niran
(Cyclone
tropical
très
intense)",Niran,110000,0,75.092
Orange,2021-04-01,2021,4,TOTAL FRUITS (HORS VANILLE),0,36911.9,10815625,293.0118742194252,110,NA,NA,NA,0,NA,NA,NA,110000,0,0
